artist,album,track,overall loudness,spectral energy,dissonance,pitch salience,tempo,beat loudness,danceability,tuning frequency,valence,arousal,aggressive,happy,party,relaxed,sad,acoustic,electric,instrumental,timbreBright,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Manchester Orchestra,A Black Mile To The Surface,The Moth,-7.67375183105,0.0389757491648,0.47455266118,0.525592565536,149.161865234,0.0479874946177,1.11057138443,438.477722168,4.575876433333334,4.169251966666667,0.51219033,0.0078970015,0.99258432,0.23252907500000003,0.80993717,0.11712522650000001,0.890019715,0.1664191165,0.46985134,195,59.67,91.46,95.87,20.23,195,9.23,93.85,78.97,62.05,20,14.87,5.13,0,7.18,2.56,0,5.13,13.85,10.26,0,17.44,9.23,8.72,2.05,1.03,22.56,4.1,3.08,3.59,0,0.51,3.08,14.87,1.54,13.33,2.05,3.59,3.08,0.51,1.54,3.08,0,1.03,0.51,0.51,0.51,0,0.51,0,0,0,0,15.9,2.05,0,0,1.54,0,0.51,12.82,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0.51,0,0,0.51,0,2.56,3.08,0,0,0,0,0,0,9.74,24.1,0.51,2.56,18.46,1.54,1.03,1.03,2.05,4.62,6.15,1.54,1.03,1.03,0,0,0,10.77,0,2.56,0.51,0,6.67,1.03,0
Manchester Orchestra,A Black Mile To The Surface,The Parts,-16.1173324585,0.00962408259511,0.403787851334,0.474824547768,96.9612503052,0.0123256882653,0.839914321899,440,4.104675066666666,3.8974284666666663,0.11289051,0.016219305,0.9856305,0.0280126765,0.36221735,0.34157305000000004,0.44287423000000004,0.24472619,0.4836696,185,78.96,76.59,82.38,2.35,92.5,5.41,91.89,82.7,54.59,17.3,16.22,5.95,0,9.73,0,0,1.08,15.68,4.86,0.54,17.3,4.32,2.16,3.78,0.54,22.7,1.62,8.65,1.08,0,0.54,0.54,21.08,0,21.08,7.03,0,6.49,1.62,0,7.57,0,2.7,0,2.7,2.16,0,2.16,1.08,0.54,0.54,0,13.51,2.16,0,0,0,0,1.08,10.81,0,0,0,0.54,0,0,0,0,0.54,0,0,0.54,0,0,2.7,0,0,0,0,0,0,0.54,0,0,5.95,0,0,0,0,0,0,0.54,10.81,11.89,1.08,1.62,6.49,2.16,0.54,0.54,1.08,2.7,2.16,0.54,1.08,0,1.08,0,0,9.73,0,5.95,0.54,0,3.24,0,0
Manchester Orchestra,A Black Mile To The Surface,The Silence,-10.1024503708,0.026757825166,0.457625240088,0.501701712608,67.1476821899,0.0385241769254,1.01539814472,441.527557373,4.060074966666666,3.9265222333333334,0.43212557,0.005560632,0.98221063,0.06379731899999999,0.77166117,0.09775980799999999,0.86701217,0.106202977,0.4654235,345,2.46,60.74,99,20.23,69,13.33,93.91,82.03,67.25,24.64,20.29,10.43,0,9.86,0,0,4.35,11.3,4.06,0.58,10.14,13.04,9.57,4.93,4.64,25.22,5.22,2.61,1.45,0.58,0.29,0.58,17.68,3.77,13.33,4.64,2.03,2.9,0.87,0.87,2.9,0.29,5.22,2.32,2.32,2.32,0.58,1.16,0,0,0.29,0,12.75,1.16,0,0,0,0.29,0.29,11.59,0.87,0.29,0.29,0.29,0,0,0,0,0.87,0,0,0.87,0,0,1.45,0.58,0.58,0,0,0,0,0,0.29,1.74,0.58,1.45,0,0,0,0,0.29,1.74,8.7,17.97,0.87,1.16,12.75,2.9,0.87,0.29,2.03,6.67,7.83,0.58,0.29,0.29,0,0,0,11.88,0,4.06,1.16,0,3.19,3.48,0
Manchester Orchestra,A Black Mile To The Surface,The Sunshine,-14.4423551559,0.0493421889842,0.444738417864,0.514325678349,83.9799041748,0.0614744387567,1.22174417973,434.193115234,4.357588066666667,4.013628633333333,0.094641915,0.006263697,0.99476107,0.037927801,0.58187118,0.187286035,0.887505765,0.16228992,0.48139623,104,1,4.48,92.26,65.7,104,25,96.15,90.38,77.88,29.81,21.15,13.46,0,7.69,0,0,8.65,12.5,3.85,0,7.69,20.19,23.08,4.81,6.73,26.92,18.27,0,0,0,0,0,17.31,0,17.31,5.77,0,0.96,8.65,5.77,5.77,0,2.88,2.88,0,0,0,0,0,0,0,0,9.62,2.88,2.88,0,0,0,0,8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,1.92,0,0,0,0,0,3.85,0,0,0,0,0,0,0,1.92,1.92,20.19,0,25,0,18.27,6.73,0,32.69,0,6.73,0,0,18.27,7.69,0
Manchester Orchestra,A Black Mile To The Surface,The Wolf,-8.85361671448,0.0341105125844,0.470865428448,0.542520046234,128.078659058,0.0393399707973,0.94842684269,434.193115234,4.4669798,4.0738315,0.538706855,0.006852528,0.9837349950000001,0.21828965,0.82851875,0.08028040900000001,0.9067788649999999,0.1540761,0.46676025,400,33.31,77.79,74.51,8.55,57.14,11,92,76,62.5,19,12.75,4.25,2,6,0,0.5,6.25,16,8.75,0.5,14.25,10,7.5,4.75,4,21.25,1.75,3.75,5.25,2,2,2,14.5,2.5,12,2.75,1,3,2,1,2.25,0,3.75,1.25,2.5,1.5,0.5,1,0,0.25,0.25,0,13.25,3.75,0,0,0,1,2.25,9.25,0,0,0.25,0,0.25,0,0,0.25,2,0.25,0.25,0.5,0.5,0.5,3.25,0.5,0.25,0,0.25,0,0,0.5,0.5,0.25,0.75,0.5,0,0.25,0,0,1,0.5,7.25,15,1,3,8.75,2.5,0.5,0.5,3.75,5.5,5.25,2.75,0.5,0.5,0,0,0,14.5,0.75,3.25,1.25,0,5.5,3.75,0
Manchester Orchestra,Cope (Deluxe Version),After The Scripture,-12.5027666092,0.0110812969506,0.424890011549,0.539689481258,99.1450653076,0.0131555302069,0.901080429554,442.804626465,3.9887067666666667,3.8103209000000002,0.251827215,0.018478074499999997,0.9825096200000001,0.036508306,0.515122785,0.26302895,0.570131065,0.23299250500000002,0.4738461,163,28.82,68.7,94.62,1.65,163,9.82,88.96,69.94,57.06,22.7,15.34,6.75,4.29,3.68,0.61,0,7.36,16.56,9.82,0,9.82,6.13,5.52,4.91,4.29,16.56,2.45,0.61,6.13,4.91,0.61,0.61,11.66,1.23,10.43,2.45,0.61,4.29,0.61,0,3.68,0.61,7.36,1.23,4.29,4.91,0.61,2.45,0,0,0,0,12.88,1.84,0,0,0,0.61,0.61,11.66,0.61,0,1.84,0,0,0,0,0,4.29,0.61,0.61,1.23,0,1.84,4.91,2.45,1.84,0,0,0,0,0,0.61,0,1.84,1.23,0,0,0.61,0,2.45,0,4.91,18.4,0,3.68,9.82,2.45,0,3.07,5.52,7.36,4.29,3.68,0,0,0,0,0,7.36,0,0,0,0,7.36,0,0
Manchester Orchestra,Cope (Deluxe Version),All That I Really Wanted,-6.70534276962,0.0376930348575,0.466408371925,0.542463600636,162.376998901,0.0412232503295,1.17481684685,440.508636475,4.356269766666667,4.072089233333333,0.48915800499999995,0.0111298635,0.98393365,0.137565985,0.80637175,0.096652398,0.93787953,0.183219735,0.4670928,207,5.89,37.29,77.17,33.75,207,3.86,97.58,87.44,71.98,28.5,16.91,10.14,0.48,6.28,0,0,11.59,17.39,3.38,0,13.53,13.04,7.73,2.42,2.42,27.54,0.97,7.73,0.97,0.48,0,0.48,24.15,9.18,14.98,2.42,2.42,3.86,0,3.38,0.97,0,3.38,1.93,0.97,0,0,0,0,0,0,0.48,7.73,0.97,0,0,0.97,0,0,6.76,0,0,0,0,0,0,0,0,0.97,0,0,0,0.97,0,1.93,0,0,0,0,0.48,0,0.97,0,0.97,2.9,0,0,0,0,0,0.48,0,8.7,9.66,0,2.9,4.83,0.48,0,0.48,4.83,9.18,5.31,1.45,0,0,0,0,0,3.86,0,0.48,0,0,3.38,0,0
Manchester Orchestra,Cope (Deluxe Version),Choose You,-6.6837387085,0.0323379039764,0.473124444485,0.562359511852,155.547668457,0.0349165759981,1.0023111105,440.763122559,4.4653386333333325,4.2302505,0.58925296,0.007060415,0.98156293,0.232874405,0.789219925,0.08005724,0.9103137649999999,0.22894578799999998,0.45944735,193,4.57,28.65,97.01,6.69,193,7.77,92.23,79.27,68.39,26.94,23.83,12.44,0.52,9.33,1.04,0,3.11,12.95,9.33,0,10.88,13.99,2.07,4.66,11.4,23.32,1.04,1.04,5.18,0.52,3.63,1.04,11.92,1.04,9.84,6.22,0.52,0,0,0.52,2.07,0,2.59,0.52,2.07,0.52,0,0.52,0,0,0.52,0,17.1,3.11,0,0,0,0,1.55,13.99,0,0,0,3.63,1.55,0,0.52,1.04,2.07,0,0.52,0,0.52,1.04,0,0,0,0,0,0,0,0,0,0.52,0,0,0.52,0,0,0,0,2.59,8.29,8.29,0,1.55,5.7,0.52,0,0,1.55,6.22,8.81,3.63,0,0,0,0,0,18.13,0,7.77,0,0,10.36,0,0
Manchester Orchestra,Cope (Deluxe Version),Cope,-8.22123241425,0.0363683439791,0.462917506695,0.495662242174,138.120162964,0.0421014912426,1.0893689394,441.272583008,4.1717233,3.9883865000000003,0.545024905,0.0074855775,0.96718865,0.10565680499999999,0.81094852,0.0676392425,0.93550235,0.1840079875,0.45765918,165,8.65,14.16,99,28.32,82.5,8.48,96.97,84.24,64.85,24.24,13.94,9.09,2.42,1.82,0,0.61,10.3,14.55,5.45,1.21,11.52,9.7,7.88,7.27,2.42,26.67,2.42,3.64,2.42,2.42,0,0,18.18,4.24,13.94,3.03,1.21,3.64,4.24,0.61,3.03,0.61,4.24,2.42,1.82,3.03,2.42,0.61,0,0,0.61,0,6.06,1.21,0.61,0,0.61,0,0,4.85,0,0,0,0,0,0,0,0,1.21,0,0.61,0,0.61,0,1.21,0.61,0,0,0.61,0,0,0,0,0,3.03,0,0.61,0,0,0,0.61,0,10.3,19.39,1.82,5.45,15.76,3.03,0,0,5.45,2.42,8.48,3.64,0,0,0,0,0,7.27,1.82,1.82,0,0,3.64,0,0
Manchester Orchestra,Cope (Deluxe Version),Every Stone,-6.6929397583,0.0408707782626,0.465430736542,0.589655637741,117.395324707,0.0447221957147,1.04449188709,441.017791748,4.445940566666667,4.256767066666668,0.53620117,0.009226954,0.972912165,0.231893725,0.8012376999999999,0.0861319685,0.92997003,0.254167785,0.46720654,141,5.56,44.25,99,53.17,141,4.26,94.33,87.94,68.09,24.11,11.35,4.26,0.71,5.67,0,0,12.77,7.8,3.55,0,18.44,19.86,5.67,4.26,5.67,39.72,0,2.84,1.42,0.71,0,0.71,19.86,6.38,13.48,2.13,2.13,2.13,4.96,0,4.26,0,2.13,2.13,0,0,0,0,0,0,0,0,12.77,3.55,0.71,0.71,0,0,1.42,8.51,0,0,0,0,0,0,0,0,1.42,0,0,0.71,0.71,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0.71,2.84,28.37,0,12.06,16.31,0,0,0,3.55,15.6,15.6,1.42,0,0,0,0,0,21.99,0,7.8,0,0,14.18,0,0
Manchester Orchestra,Cope (Deluxe Version),Girl Harbor,-6.47634124756,0.0442383550107,0.457797318697,0.506324708462,155.333694458,0.0493497364223,1.21108913422,441.017791748,4.4302199,4.010071766666667,0.41733333,0.0082520465,0.9913367500000001,0.119196658,0.74639265,0.150191584,0.8976091500000001,0.3154015865,0.48075652,237,4,18.76,91.65,20.23,237,8.86,97.89,83.97,64.98,26.58,21.52,13.08,0,7.59,0.42,0.42,5.06,10.55,4.22,0,11.39,8.86,7.59,6.75,5.49,24.89,5.06,3.38,1.69,1.27,0.42,0,23.63,2.53,20.25,7.17,1.27,5.49,1.27,0.84,3.38,0,1.69,0.84,0.84,0.84,0,0.84,0.42,0,0,0,16.88,6.33,0.84,0,0,0,5.06,10.13,0,0.42,0.42,0.42,0,0,0,0,0.84,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,1.69,2.95,0,0.42,0,0,0,0,1.69,10.97,7.59,0.42,0.84,4.22,0.84,0.84,0.42,2.95,1.27,8.44,0,0,0,0,0,0,6.33,0,1.27,0,0,5.06,0,0
Manchester Orchestra,Cope (Deluxe Version),Indentions,-7.7835187912,0.0378205999732,0.448848843575,0.5276491642,123.039764404,0.0426797419786,1.06584596634,440,4.387573333333333,4.114166733333334,0.55084,0.007184118,0.9523861,0.136098793,0.84483525,0.0453113225,0.95257635,0.294065855,0.46528065,88,14.21,1.08,99,NA,29.33,19.32,90.91,72.73,55.68,22.73,15.91,12.5,0,2.27,0,1.14,6.82,7.95,4.55,0,10.23,11.36,3.41,0,7.95,25,2.27,4.55,3.41,0,1.14,2.27,18.18,3.41,14.77,4.55,5.68,1.14,3.41,1.14,0,0,0,0,0,0,0,0,0,0,0,0,5.68,1.14,0,0,0,0,1.14,4.55,0,0,0,0,0,0,0,0,3.41,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,13.64,1.14,5.68,5.68,2.27,0,0,5.68,4.55,4.55,6.82,0,0,0,0,0,18.18,3.41,0,1.14,0,9.09,4.55,0
Manchester Orchestra,Cope (Deluxe Version),Never Really Been Another Way Out,-6.2572479248,0.0334703549743,0.470899283886,0.550513803959,108.457519531,0.0370019599795,1.11224102974,441.527557373,4.485691066666667,4.207108333333333,0.5207378149999999,0.0108464045,0.98246653,0.240979295,0.76158187,0.11482495000000001,0.90710795,0.224705395,0.46110624,194,1,61.5,99,14.58,64.67,2.58,97.42,85.57,69.59,21.65,15.98,5.67,0,9.79,0,0.52,5.67,18.04,6.19,0.52,10.31,13.92,14.95,6.19,7.22,26.29,3.09,3.09,2.06,0.52,1.03,0.52,23.2,6.19,15.98,4.64,1.55,2.06,1.55,2.06,4.64,0,1.55,0.52,1.03,0,0,0,0,0,0,0,16.49,3.09,0,0,0,0.52,0.52,11.34,0,0,0,0.52,0,0,0,0,2.58,0.52,2.06,0,0,0,1.55,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,1.55,12.89,18.04,0,3.61,11.86,0,1.55,1.55,6.7,3.09,13.4,2.58,0.52,0,0,0.52,0,15.46,0.52,4.64,0.52,0,8.76,1.03,0
Manchester Orchestra,Cope (Deluxe Version),See It Again,-7.00479364395,0.0376663655043,0.460596263409,0.540265798569,155.285690308,0.0436116009951,1.14870965481,441.272583008,4.2257499,4.047084933333333,0.5524591999999999,0.004539663,0.984729135,0.120225007,0.77176862,0.0963220135,0.90609056,0.19978109,0.45148382,261,5.28,1,99,15.91,261,6.51,96.17,82.76,64.75,17.24,9.58,7.66,1.15,0.77,0,0,7.66,13.03,4.21,0,16.48,10.34,14.94,4.98,11.11,29.89,3.83,2.3,1.92,1.15,0.38,0.38,24.52,9.2,15.33,5.75,1.15,1.53,3.07,1.53,5.75,0,0.38,0,0.38,0,0,0,0,0,0,0,6.51,3.83,0,0,0.38,0,2.68,2.68,0,0,0,0,0.38,0,0,0.38,1.53,0,0.77,0,0.77,0,3.07,0,0,0,0,0,0,0,0.38,0.77,0,0.77,0,0,0,0.38,0.38,0,15.71,10.73,0.38,1.15,3.83,4.6,0,1.15,9.96,5.36,5.75,8.05,0,0,0,0,0,9.58,0,0.38,0,0,9.2,0,0
Manchester Orchestra,Cope (Deluxe Version),The Mansion,-7.16676616669,0.0377753823996,0.460636913776,0.482090950012,145.446014404,0.0500248074532,1.11901140213,438.984558105,4.350799533333333,4.0843612333333335,0.49419608,0.006850122,0.976505365,0.14657423,0.77898837,0.096453944,0.9172375500000001,0.29131326,0.46646008,173,5.58,53.87,81.8,3.43,173,8.09,94.8,76.88,60.69,27.75,17.92,8.09,2.31,3.47,2.89,0.58,9.83,16.18,8.09,0,6.94,8.67,6.36,4.62,5.2,20.23,4.05,1.73,3.47,2.89,0,0.58,20.81,4.62,16.18,5.78,2.31,2.31,3.47,1.73,4.05,1.73,2.31,0,2.31,0,0,0,0,0,0,0,19.65,5.78,0.58,0.58,0,1.73,2.89,13.87,0.58,0,0.58,5.2,0,0,0,0,1.16,0,0,0,0,1.16,1.73,0,0,0,0,0,0,0,0.58,0,0.58,0.58,0,0,0,0,0,0,6.94,10.4,0,1.16,6.36,2.31,0,0,2.89,8.09,5.78,1.16,0.58,0,0,0.58,0,8.67,0,1.73,0,0,5.78,1.16,0
Manchester Orchestra,Cope (Deluxe Version),The Ocean,-6.64691495895,0.0306395534426,0.466948956251,0.583234727383,139.143417358,0.0338374301791,1.1046128273,440.254241943,4.472654733333333,4.1784210999999996,0.50850183,0.0143488995,0.9707925049999999,0.209717665,0.76163487,0.147192137,0.8732039300000001,0.24068657000000002,0.46637094,115,17.87,14.97,94.54,61.25,57.5,4.35,93.04,78.26,62.61,25.22,13.04,8.7,0.87,3.48,0,0,12.17,20.87,9.57,1.74,12.17,10.43,7.83,2.61,4.35,24.35,2.61,2.61,2.61,0.87,0.87,0.87,9.57,3.48,6.09,3.48,1.74,0.87,0.87,0,0.87,0,5.22,3.48,0.87,1.74,1.74,0,0,0,0,0.87,11.3,6.09,0,0,0,0,2.61,5.22,0,0,0,0,0,0,0,0,5.22,0,0.87,2.61,0,1.74,4.35,0.87,0,0,0,0,0,0,2.61,0,0.87,0,0,0,0,0,0,0,11.3,9.57,0,2.61,6.96,0,0,0.87,5.22,1.74,13.04,3.48,0,0,0,0,0,16.52,0,6.96,0.87,0,8.7,0,0
Manchester Orchestra,Cope (Deluxe Version),Top Notch,-7.09999370575,0.0332699418068,0.464699983597,0.575200140476,130.272171021,0.0382367484272,1.07471203804,441.527557373,4.426414133333333,4.2308993,0.574305655,0.014086042,0.9605638,0.276825565,0.7550978850000001,0.1173701375,0.8809941,0.346599115,0.46099722,184,9.71,49.76,74.45,6.28,92,8.7,94.02,78.26,64.67,22.83,8.7,2.72,2.17,1.63,1.09,1.09,14.13,19.57,4.35,2.17,12.5,8.15,7.07,8.15,4.35,20.65,1.09,7.07,4.35,2.72,1.63,0,22.83,9.24,13.59,5.98,3.26,1.63,1.63,1.09,2.72,0,1.63,0,1.63,0.54,0,0.54,0,0,0,0,9.78,2.17,0,0,0,0.54,1.09,7.61,0.54,0,0,1.63,0,0,0,0,1.63,0,0.54,0,0,1.09,2.72,1.09,0.54,0,0,0,0,0,0.54,0,0,1.09,0,0,0,0,0,1.63,5.43,12.5,1.63,1.09,8.15,2.17,1.09,0,3.8,3.26,7.07,1.09,0,0,0,0,0,5.98,0,0,0,0.54,4.35,1.09,0
Manchester Orchestra,Cope (Deluxe Version),Trees,-6.55711078644,0.0374346189201,0.472626179457,0.551199018955,172.265380859,0.044525641948,1.02173483372,441.527557373,4.326929733333333,4.0797851666666665,0.580983515,0.00467627,0.984566,0.138696755,0.8291054,0.059096762,0.930478075,0.17938578349999998,0.46344373,257,31.39,58.59,29.64,4.78,257,8.56,99.22,89.88,54.47,23.74,21.79,12.06,0,9.34,0,0.39,1.95,3.89,0.78,0,15.95,3.11,5.45,5.84,1.56,29.96,3.5,3.5,1.17,0,0.78,0.39,22.57,0,22.57,5.84,1.56,12.84,0.39,0,2.33,0,3.5,0.78,2.72,1.95,0.78,1.17,0,0.39,0,0,12.45,2.72,0,0,0,0,2.33,9.73,0,0,0,0,0,0,0,0,0.39,0,0,0,0.39,0,5.84,0.39,0,0,0.39,0,0,0,0,0.78,11.67,1.17,1.17,0,0,0,0.39,0,7.39,7.78,0,2.72,1.95,0.39,0,2.72,3.11,13.23,5.06,2.72,7,0.78,1.56,4.67,0,8.17,0,5.06,0,0,2.33,0.78,0
Manchester Orchestra,Fourteen Years Of Excellence,Anne Louise,-17.6817741394,0.0162128321826,0.422576755285,0.515860795975,112.108680725,0.0236278623343,0.85151040554,440.508636475,4.1346892,4.011616166666666,0.21549735999999997,0.0168297725,0.97343143,0.0668598415,0.49768232500000004,0.2048894285,0.6118312,0.25695226,0.46778798,130,33.15,53.84,68.46,56.22,130,12.31,89.23,72.31,56.15,24.62,16.92,9.23,0.77,5.38,0,1.54,7.69,15.38,6.15,0.77,13.08,9.23,1.54,5.38,0.77,23.85,2.31,2.31,3.85,0.77,1.54,1.54,11.54,0.77,10.77,3.85,0.77,3.85,3.08,0,0.77,1.54,7.69,4.62,2.31,2.31,2.31,0,0,0,0,0.77,11.54,3.85,0,0,0.77,0,0.77,7.69,0,0,0,0,0,0,0,0,10.77,0,0.77,0.77,3.85,5.38,3.08,0,0,0,0,0,0,0,1.54,0.77,2.31,0,0,0,0,0,0,0,3.85,10,1.54,1.54,6.92,1.54,0,0.77,2.31,8.46,0.77,5.38,0,0,0,0,0,12.31,0,0,0,0,6.92,5.38,0
Manchester Orchestra,Fourteen Years Of Excellence,Do You Really Like Being Alone,-16.0427875519,0.0151966344565,0.432039529085,0.423227965832,123.342460632,0.0185005236417,0.925988554955,437.465789795,4.0360459,3.9423065333333334,0.15549934,0.0114375955,0.98103142,0.058987914999999995,0.3543579,0.30296289,0.49608034,0.30925168000000003,0.46853095,387,4.46,60.05,72.69,38.99,387,4.91,93.28,78.29,64.08,22.22,19.38,9.82,1.81,5.94,0.78,1.03,2.84,11.63,4.39,0.26,9.82,12.66,9.82,6.2,2.33,23,6.72,1.81,4.13,2.84,0.52,0.78,16.02,1.55,14.47,3.1,1.29,2.33,3.36,5.17,2.58,0,5.68,3.1,1.81,1.81,1.29,0.26,0,0,0,0.52,17.83,4.13,0.26,0,0.26,1.03,1.81,10.85,0.78,0,0.52,0.78,0,0,0,0,5.17,0.52,1.29,0.78,0.78,1.81,1.81,0.26,0,0,0,0,0,0,0.26,0.26,0.26,1.55,0,0.26,0,0,0,0.26,9.04,7.75,0.52,1.29,4.91,0.52,0.26,0.78,2.84,4.91,1.81,2.07,0.78,0,0.52,0.26,0,5.68,0,1.29,0,0,4.39,0,0
Manchester Orchestra,Fourteen Years Of Excellence,It's Okay With Me,-14.3965864182,0.013907795772,0.400357961655,0.49364811182,105.160400391,0.0168331861496,0.81208717823,438.477722168,4.087041500000001,3.8184855333333334,0.065946035,0.00611094,0.9946636,0.0194713325,0.280414745,0.42236793,0.58825892,0.174422205,0.46682683,294,1,1.28,99,29.39,294,4.76,97.62,90.14,69.39,32.65,23.81,16.67,0,6.12,0,0.34,8.84,7.14,3.74,0.34,12.93,16.33,6.8,8.16,4.08,27.55,7.48,0.34,0.68,0,0.68,0.34,16.33,0.68,15.65,4.08,2.04,3.06,1.36,0,5.78,0,0.68,0.68,0,0,0,0,0,0,0,0,8.16,0.68,0,0,0,0,0.68,7.14,0,0,0,0.34,0,0,0,0,0.68,0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0,2.04,0,0.68,1.7,0,0,0,0,0,17.01,8.84,0,2.04,6.8,0.68,0,0,2.72,2.04,14.97,1.02,9.18,0,9.18,0,0,17.69,2.04,3.06,0,0,12.59,0,0
Manchester Orchestra,Fourteen Years Of Excellence,Shake It Out (Alternate Version),-16.3709125519,0.0204678792506,0.433536052704,0.550713479519,125.926750183,0.0252856090665,1.00372731686,441.017791748,4.211649466666667,4.151289133333333,0.20573887000000002,0.011161874499999998,0.9907169650000001,0.06002366,0.37546888,0.33186976,0.4998746,0.175105185,0.46932048,213,3.58,6.39,90.52,2.07,42.6,8.92,97.18,85.92,68.54,26.29,17.37,12.21,0.47,4.69,0,0,8.92,12.68,4.69,0.94,10.8,16.9,5.16,3.29,4.23,30.52,6.57,5.63,2.82,1.41,0,1.41,17.37,3.76,13.62,3.29,1.88,5.16,0,0,3.29,0,4.69,0.94,3.76,1.88,0,1.88,0,0,0,0,10.33,2.35,0,0,0,0.47,0.47,6.1,0.94,0,0,0.94,0,0,0,0,2.35,0,0.94,0,0,1.41,5.16,1.88,0,0,0,0,0,0,1.88,1.88,0.47,0,0,0,1.88,0,0,0,12.68,12.21,0,0.94,6.57,2.82,0.47,2.35,4.23,7.04,11.27,0.94,0.47,0,0,0,0.47,23,1.41,8.45,1.88,0,6.57,4.69,0
Manchester Orchestra,HOPE,All That I Really Wanted,-13.4985752106,0.0290943328291,0.4286429286,0.577091038227,129.303024292,0.0352367833257,1.0077958107,442.804626465,3.8613960666666665,3.8558836333333333,0.23270976499999999,0.0068933995,0.99238617,0.0384361185,0.56225393,0.24368386649999998,0.68557595,0.20752691499999998,0.46904,207,5.89,37.29,77.17,33.75,207,3.86,97.58,87.44,71.98,28.5,16.91,10.14,0.48,6.28,0,0,11.59,17.39,3.38,0,13.53,13.04,7.73,2.42,2.42,27.54,0.97,7.73,0.97,0.48,0,0.48,24.15,9.18,14.98,2.42,2.42,3.86,0,3.38,0.97,0,3.38,1.93,0.97,0,0,0,0,0,0,0.48,7.73,0.97,0,0,0.97,0,0,6.76,0,0,0,0,0,0,0,0,0.97,0,0,0,0.97,0,1.93,0,0,0,0,0.48,0,0.97,0,0.97,2.9,0,0,0,0,0,0.48,0,8.7,9.66,0,2.9,4.83,0.48,0,0.48,4.83,9.18,5.31,1.45,0,0,0,0,0,3.86,0,0.48,0,0,3.38,0,0
Manchester Orchestra,HOPE,Choose You,-15.414185524,0.0184150524437,0.43146058917,0.577218413353,123.163597107,0.0224333070219,0.900434970856,440.254241943,3.9415014,3.766182833333333,0.17544999,0.006461802,0.98962235,0.027279654499999997,0.5882871249999999,0.210098335,0.751916185,0.139004587,0.4684025,193,4.57,28.65,97.01,6.69,193,7.77,92.23,79.27,68.39,26.94,23.83,12.44,0.52,9.33,1.04,0,3.11,12.95,9.33,0,10.88,13.99,2.07,4.66,11.4,23.32,1.04,1.04,5.18,0.52,3.63,1.04,11.92,1.04,9.84,6.22,0.52,0,0,0.52,2.07,0,2.59,0.52,2.07,0.52,0,0.52,0,0,0.52,0,17.1,3.11,0,0,0,0,1.55,13.99,0,0,0,3.63,1.55,0,0.52,1.04,2.07,0,0.52,0,0.52,1.04,0,0,0,0,0,0,0,0,0,0.52,0,0,0.52,0,0,0,0,2.59,8.29,8.29,0,1.55,5.7,0.52,0,0,1.55,6.22,8.81,3.63,0,0,0,0,0,18.13,0,7.77,0,0,10.36,0,0
Manchester Orchestra,HOPE,Cope,-15.806186676,0.0191158019006,0.377873808146,0.573168039322,142.896652222,0.0217885039747,0.874000489712,439.745910645,3.7988625999999996,3.795992266666667,0.15091522000000002,0.0060950365000000005,0.99284298,0.023261156499999998,0.527728565,0.2294454325,0.675804475,0.20445533,0.46885866,165,8.65,14.16,99,28.32,82.5,8.48,96.97,84.24,64.85,24.24,13.94,9.09,2.42,1.82,0,0.61,10.3,14.55,5.45,1.21,11.52,9.7,7.88,7.27,2.42,26.67,2.42,3.64,2.42,2.42,0,0,18.18,4.24,13.94,3.03,1.21,3.64,4.24,0.61,3.03,0.61,4.24,2.42,1.82,3.03,2.42,0.61,0,0,0.61,0,6.06,1.21,0.61,0,0.61,0,0,4.85,0,0,0,0,0,0,0,0,1.21,0,0.61,0,0.61,0,1.21,0.61,0,0,0.61,0,0,0,0,0,3.03,0,0.61,0,0,0,0.61,0,10.3,19.39,1.82,5.45,15.76,3.03,0,0,5.45,2.42,8.48,3.64,0,0,0,0,0,7.27,1.82,1.82,0,0,3.64,0,0
